question,answer,reference
Who recorded this guys in love with you?,"Singer-songwriter Herb Alpert recorded the song ""This Guy's in Love with You.""","Disambiguation 1. Question: Who sang and recorded this guys in love with you, released in April 1968? Answer:Herb Alpert
Disambiguation 2. Question: Who recorded and produced this guys in love with you, released in April 1968? Answer:Jerry Moss
Disambiguation 3. Question: Who recorded this guys in love with you originally, in a 1968 self-titled album? Answer:Danny Williams
"
How far is methuen ma from boston ma?,"Methuen, MA is approximately 30 miles north of Boston, MA.","Disambiguation 1. Question: How far is methuen ma from boston ma in mile? Answer:30
Disambiguation 2. Question: How far is methuen ma from boston ma in kilometer? Answer:48
"
What team was case keenum on before the vikings?,Case Keenum was on the Los Angeles Rams before joining the Minnesota Vikings.,"Disambiguation 1. Question: Who did Case Keenum play for between 2015 and 2016? Answer:St. Louis / Los Angeles Rams
Disambiguation 2. Question: Who did Case Keenum play for in from December 15, 2014 on? Answer:Houston Texans
Disambiguation 3. Question: Who did Case Keenum play for in 2014 until December 15, 2014? Answer:St. Louis Rams
"
How many exemptions are there to the freedom of information act?,"There are nine exemptions to the Freedom of Information Act, which allow government agencies to withhold certain information from public disclosure. These exemptions include national security, internal agency rules, trade secrets, personal privacy, law enforcement records, inter-agency or intra-agency communications, financial institutions, geological information, and records that are specifically exempted by other statutes.","Disambiguation 1. Question: How many exemptions are there to the US freedom of information act after the major amendment in 2016? Answer:nine
Disambiguation 2. Question: How many absolute exemptions are there to the UK freedom of information act? Answer:eight
"
What came out first mr pibb or dr pepper?,"Dr Pepper came out first in 1885, while Mr. Pibb was introduced in 1972.","Disambiguation 1. Question: What came out for sale to the public first, mr pibb or dr pepper? Answer:Dr Pepper
Disambiguation 2. Question: What was invented first, mr pibb or dr pepper? Answer:Dr Pepper
"
When was bohemian rhapsody released as a single?,"""Bohemian Rhapsody"" was released as a single on October 31, 1975.","Disambiguation 1. Question: When was ""Bohemian Rhapsody"" released as a single in the United Kingdom? Answer:31 October 1975
Disambiguation 2. Question: When was ""Bohemian Rhapsody"" released as a single in the United States? Answer:December 1975
"
When was the first pair of glasses invented?,The first pair of glasses were invented in the 13th century in Italy. They were made by an unknown inventor who used two glass lenses held together by a frame.,"Disambiguation 1. Question: When was the first pair of eyeglasses invented? Answer:1290
Disambiguation 2. Question: When were the first pair of glasses for astigmatism invented? Answer:1825
Disambiguation 3. Question: When was the first pair of modern glasses, with temples passing over the ears, invented? Answer:before 1727
"
Who is the writer of the ugly duckling?,Hans Christian Andersen,"Disambiguation 1. Question: Who is the writer of the ugly duckling children's book, published in 1843? Answer:Hans Christian Andersen
Disambiguation 2. Question: Who is the writer of the ugly duckling play written in  1941? Answer:Alan Alexander Milne
"
Who holds the most triple doubles in nba history?,"Russell Westbrook holds the record for the most triple doubles in NBA history, with over 180 triple doubles as of the 2021-2022 season.","Disambiguation 1. Question: Who holds the most triple doubles during their career in nba history? Answer:the Big O
Disambiguation 2. Question: Who holds the most triple doubles in a season in nba history? Answer:Russell Westbrook
"
Whats the name of the evil queen in snow white?,"The evil queen in Snow White is named Queen Grimhilde, also known as the Evil Queen.","Disambiguation 1. Question: What's the actual name of the evil queen in snow white?|What's the name of the evil queen in snow white called by the people? Answer:Queen Grimhilde
Disambiguation 2. Question: What's the name of the evil queen in snow white called by the dopey? Answer:The Evil Queen
Disambiguation 3. Question: What's the name of the evil queen in snow white called by the grumpy? Answer:the Wicked Queen
Disambiguation 4. Question: What's the name of the evil queen in snow white in relation to snow white? Answer:Snow White's stepmother
"
Who sang dedicated to the one i love?,"The song ""Dedicated to the One I Love"" was originally performed by The ""5"" Royales in 1957, but it is most famously known for the cover version by The Mamas & The Papas in 1967.","Disambiguation 1. Question: Who sang Dedicated to the one I love in 1959? Answer:The Shirelles
Disambiguation 2. Question: Who sang Dedicated to the one I love in 1967? Answer:The Mamas and the Papas
Disambiguation 3. Question: Who sang Dedicated to the one I love in 1957? Answer:the ""5"" Royales
Disambiguation 4. Question: Who sang Dedicated to the one I love in 1973? Answer:Ruben and the Jets
Disambiguation 5. Question: Who sang Dedicated to the one I love in 1968? Answer:The O'Kaysions
Disambiguation 6. Question: Who gang Dedicated to the one I love in 1981? Answer:Bernadette Peters
"
When did the us leave the vietnam war?,"The United States officially withdrew from the Vietnam War on March 29, 1973.","Disambiguation 1. Question: When did the us troop presence in Vietnam peak during the vietnam war? Answer:1968
Disambiguation 2. Question: When did all us forces start to withdraw from the vietnam war due to the Paris Peace Accords? Answer:January 27, 1973
Disambiguation 3. Question: When did direct us military involvement end in the vietnam war? Answer:15 August 1973
"
Where are the veins located in your body?,"Veins are located throughout the body, running parallel to arteries and carrying deoxygenated blood back to the heart. They are found close to the surface of the skin in areas such as the arms, legs, neck, and hands.","Disambiguation 1. Question: Where are superficial veins located in your body? Answer:close to the skin
Disambiguation 2. Question: Where are deep veins located in your body? Answer:deeper in the body
Disambiguation 3. Question: Where are perforator veins located in your body? Answer:lower limbs and feet
Disambiguation 4. Question: Where are communicating veins located in your body? Answer:in between superficial veins and deep veins
Disambiguation 5. Question: where are pulmonary veins located in your body? Answer:the lungs and heart
"
Who had a hit with more than a feeling in 1976?,Boston,"Disambiguation 1. Question: What band had a hit with more than a feeling in 1976? Answer:Boston
Disambiguation 2. Question: What writer had a hit with more than a feeling in 1976? Answer:Scholz
Disambiguation 3. Question: What studio had a hit with more than a feeling in 1976? Answer:Foxglove
Disambiguation 4. Question: What producers had a hit with more than a feeling in 1976? Answer:John Boylan
"
What are the neighboring countries of south korea?,"South Korea shares borders with North Korea to the north, and is surrounded by the sea on the east, west, and south. Its closest neighboring countries are China to the west and Japan to the east.","Disambiguation 1. Question: What are the neighboring countries to the North of South Korea? What is the only neighboring land border country of South Korea? Answer:North Korea
Disambiguation 2. Question: What are the neighboring countries to the South of South Korea? Answer:Japan
"
What is the rat's name in ratatouille?,The rat's name in Ratatouille is Remy.,"Disambiguation 1. Question: What is the rat's name in ratatouille as main protagonist? Answer:Remy
Disambiguation 2. Question: What is the rat's name in ratatouille as Remy and Emile's father? Answer:Django
Disambiguation 3. Question: What is the rat's name in ratatouille as Remy's gluttonous older brother? Answer:Emile
Disambiguation 4. Question: What is the rat's name in ratatouille as a former lab rat and member of Django's colony? Answer:Git
"
Who is the mother in how i met you mother?,"The mother in ""How I Met Your Mother"" is Tracy McConnell, also known as ""The Mother."" She is portrayed by actress Cristin Milioti.","Disambiguation 1. Question: Who plays The Mother in How I Met Your Mother? Answer:Cristin Milioti
Disambiguation 2. Question: What is The Mother's name in How I Met Your Mother? Answer:Tracy Mosby (née McConnell)
"
Who played batman and robin in the tv series?,"Adam West played Batman and Burt Ward played Robin in the TV series ""Batman"" which aired from 1966 to 1968.","Disambiguation 1. Question: Who plays Batman in the 1960s TV series Batman? Answer:Adam West
Disambiguation 2. Question: Who plays Robin in the 1960s TV series Batman? Answer:Burt Ward
Disambiguation 3. Question: Who plays Batman in the animated tv series Batman: The Animated Series? Answer:Kevin Conroy
Disambiguation 4. Question: Who plays Robin in the animated tv series Batman: The Animated Series? Answer:Loren Lester
Disambiguation 5. Question: Who plays Batman in the the animated tv series The Batman? Answer:Rino Romano
Disambiguation 6. Question: Who plays Robin in the the animated tv series The Batman? Answer:Evan Sabara
"
Who is the current head of the department of justice?,"As of September 2021, the current head of the Department of Justice in the United States is Attorney General Merrick Garland.","Disambiguation 1. Question: What official is always the head of the US Department of Justice? Answer:United States Attorney General
Disambiguation 2. Question: Who became the head of the US Department of Justice on February 9, 2017? Answer:Jefferson Beauregard Sessions III
Disambiguation 3. Question: Who became the acting head of the US Department of Justice on January 30, 2017? Answer:Dana James Boente
Disambiguation 4. Question: Who became the acting head of the US Department of Justice on January 20, 2017? Answer:Sally Yates
Disambiguation 5. Question: What official is the head of each US state's respective Department of Justice? Answer:state attorney general
"
