question,answer,reference
When did the manhattan project began and end?,The Manhattan Project began in 1939 and ended in 1945 with the dropping of the atomic bombs on Hiroshima and Nagasaki.,"Disambiguation 1. Question: Based on the initial thoughts of the project, when did the Manhattan project begin and end? Answer:Began 1939, end 1946
Disambiguation 2. Question: Based on when the project was being worked on, when did the Manhattan project begin and end? Answer:Began 1942, end 1946
"
When was five nights at freddy's 2 made?,"The question is ambiguous as it could be asking about the release date of the game ""Five Nights at Freddy's 2"" or the development period of the game. 

If you are asking about the release date, ""Five Nights at Freddy's 2"" was released on November 10, 2014.

If you are asking about the development period, ""Five Nights at Freddy's 2"" was developed in a relatively short time frame, with creator Scott Cawthon announcing the game in October 2014 and releasing it just a month later in November 2014.","Disambiguation 1. Question: When was five nights at freddy's 2 made and released on steam? Answer:November 11, 2014
Disambiguation 2. Question: When was five nights at freddy's 2 made and released on android? Answer:November 15, 2014
Disambiguation 3. Question: When was five nights at freddy's 2 made and released on iOS? Answer:November 20, 2014
Disambiguation 4. Question: When was five nights at freddy's 2 made and released on nintendo switch, playstation 4, and xbox one? Answer:November 29, 2019
"
Where did the invasion of italy take place?,"The invasion of Italy took place during World War II, specifically in 1943, when Allied forces landed in Sicily and then moved northward towards the Italian mainland.","Disambiguation 1. Question: Where did the main Allied invasion of italy take place? Answer:Salerno
Disambiguation 2. Question: Where did the Lombardic invasion of italy take place? Answer:northern Italy
Disambiguation 3. Question: Where did the invasion of italy take place during the First Italian War? Answer:northern Italy
Disambiguation 4. Question: Where did the invasion of italy take place during the Ottoman invasion in the 1480s? Answer:Otranto, Italy
Disambiguation 5. Question: Where did the Allied invasion Operation Baytown take place in Italy? Answer:Reggio Calabria, Italy
Disambiguation 6. Question: Where did the Allied invasion Operation Slapstick take place in Italy? Answer:Taranto, Italy
"
Gossip girl who is keith van der woodsen?,"The question is ambiguous as there is no character named Keith Van Der Woodsen in the TV show ""Gossip Girl."" If you are referring to the character William van der Woodsen, he is a recurring character in the series who is the father of Serena and Eric van der Woodsen.","Disambiguation 1. Question: Who is the actor of Keith van der Woodsen in Gossip Girl? Answer:Matt Barr
Disambiguation 2. Question: Who is Keith van der Woodsen in Gossip Girl? Answer:rich, antagonistic director of Shep's music video
"
Name of dog in as good as it gets?,"The name of the dog in the movie ""As Good as It Gets"" is Verdell.","Disambiguation 1. Question: What is the name of the dog character in As Good as it Gets? Answer:Verdell
Disambiguation 2. Question: What are the name of the dogs who acted in As Good as it Gets? Answer:Timer, Sprout, Debbie, Billy, Parfait, Jill
"
Who was the first president born in the united states of america?,"The question is ambiguous because it could be interpreted as asking about the first president who was born after the United States became an independent country in 1776 or the first president who was born within the geographical boundaries of the United States. 

If we consider the first interpretation, the first president born in the United States of America was Martin Van Buren, who was born in 1782, after the United States declared independence.

If we consider the second interpretation, the first president born within the geographical boundaries of the United States was George Washington, who was born in Virginia in 1732.","Disambiguation 1. Question: Who was the first president born in the united states of america prior to its independence? Answer:1st President of the United States
Disambiguation 2. Question: Who was the first president born in the united states of america after its independence? Answer:Martin Van Buren
"
Where does the rose bowl game take place?,"The Rose Bowl game typically takes place at the Rose Bowl stadium in Pasadena, California.","Disambiguation 1. Question: What stadium does the Rose Bowl game take place currently? Answer:Rose Bowl
Disambiguation 2. Question: Where does the Rose Bowl take place currently? Answer:Pasadena, California
Disambiguation 3. Question: Where does the Rose Bowl game take place in 1942? Answer:Durham, North Carolina
Disambiguation 4. Question: What stadium does the Rose Bowl game take place in 1942? Answer:Duke Stadium
Disambiguation 5. Question: What stadium does the Rose Bowl game take place in 1902, 1916-1922? Answer:Tournament Park
"
Who won the college football championship in 2010?,The college football championship in 2010 was won by the Auburn Tigers.,"Disambiguation 1. Question: Which team won the college football championship game played in 2010? Answer:Crimson Tide
Disambiguation 2. Question: Which team won the college football championship in the 2010-2011 season? Answer:Auburn Tigers
Disambiguation 3. Question: Which coach won the college football championship game played in 2010? Answer:Nicholas Lou Saban Jr.
Disambiguation 4. Question: Which which won the college football championship in the 2010-2011 season? Answer:Gene Chizik
"
Who is the 1st governor general of india?,"The question is clear and unambiguous. The first Governor-General of India was Warren Hastings, who served from 1773 to 1785.","Disambiguation 1. Question: Who is the 1st governor general of the Dominion of India? Answer:Louis Francis Albert Victor Nicholas Mountbatten
Disambiguation 2. Question: Who was the first de facto Governor-General of India? Answer:Warren Hastings
"
Who played tony in west side story movie?,"The question is ambiguous because there have been multiple adaptations of ""West Side Story"" over the years. If you are referring to the 1961 film adaptation, Tony was played by Richard Beymer.","Disambiguation 1. Question: Who played Tony in West Side Story (1961 film)? Answer:Richard Beymer
Disambiguation 2. Question: Who played Tony in West Side Story (2020 film)? Answer:Ansel Elgort
"
Current chief justice of all provinces of pakistan?,"This question is ambiguous because it is unclear whether it is asking for the current Chief Justice of each individual province in Pakistan or if it is asking for the current Chief Justice who presides over all provinces in Pakistan. 

If the question is asking for the current Chief Justice who presides over all provinces in Pakistan, the answer would be Gulzar Ahmed, who is the Chief Justice of Pakistan.

If the question is asking for the current Chief Justices of each individual province in Pakistan, I would need more specific information to provide an accurate answer.","Disambiguation 1. Question: 25th chief justice of all provinces of pakistan? Answer:Mian Saqib Nisar
Disambiguation 2. Question: 24th chief justice of all provinces of pakistan? Answer:Anwar Zaheer Jamali
Disambiguation 3. Question: 23th chief justice of all provinces of pakistan? Answer:Jawwad S. Khawaja
"
Who invented the first car to run on gasoline?,"The question is ambiguous because there were several inventors who contributed to the development of the first car to run on gasoline. However, if we are referring to the first practical automobile powered by an internal combustion engine running on gasoline, then credit is often given to Karl Benz, who patented his Motorwagen in 1886.","Disambiguation 1. Question: Who actually invented the first car to run on gasoline? Answer:Siegfried Marcus
Disambiguation 2. Question: Who was often incorrectly said to have invented the first car to run on gasoline? Answer:Karl Benz
"
