question,answer,reference
Where does the needle go for a spinal tap?,"During a spinal tap, also known as a lumbar puncture, the needle is inserted between the vertebrae in the lower back, specifically into the subarachnoid space. This space is located below the spinal cord and contains cerebrospinal fluid, which is collected for testing during the procedure. It is important for the needle to be inserted accurately and precisely to avoid any potential complications.","Disambiguation 1. Question: Where does the needle go for a spinal tap in a newly born baby? Answer:below the conus medullaris at L3/L4 or L4/L5 interspinous levels
Disambiguation 2. Question: Where does the needle go for a spinal tap in an adult? Answer:between the lumbar vertebrae L3/L4, L4/L5 or L5/S1
"
Who won season 3 of rupaul's drag race all stars?,The winner of season 3 of RuPaul's Drag Race All Stars was Trixie Mattel.,"Disambiguation 1. Question: Which drag persona won season 3 of rupaul's drag race all stars? Answer:Trixie Mattel
Disambiguation 2. Question: Which person won season 3 of rupaul's drag race all stars? Answer:Brian Michael Firkus
"
Who is the onion knight in game of thrones?,"The Onion Knight in Game of Thrones is a character named Davos Seaworth, who is a loyal and honorable former smuggler turned trusted advisor to Stannis Baratheon. He earned the nickname ""The Onion Knight"" due to his smuggling past, where he once smuggled onions into the besieged city of Storm's End during Robert's Rebellion, helping to save Stannis and his men from starvation. Davos is known for his unwavering loyalty, honesty, and sense of duty throughout the series.","Disambiguation 1. Question: Which character is the onion knight in game of thrones? Answer:Davos Shorthand
Disambiguation 2. Question: Which actor is the onion knight in game of thrones? Answer:Liam Cunningham
"
What year did the movie goonies come out?,"The movie ""Goonies"" was released in 1985.","Disambiguation 1. Question: What year did the movie the goonies I come out? Answer:1985
Disambiguation 2. Question: What year did the movie the goonies II come out in Japan and North America? Answer:1987
Disambiguation 3. Question: What year did the movie the goonies II come out in the rest of the world, outside of Japan and North America? Answer:1988
"
What episode does klaus appear in the vampire diaries?,"Klaus first appears in Season 2, Episode 19 of The Vampire Diaries, titled ""Klaus.""","Disambiguation 1. Question: What episode of second season does klaus appear in the vampire diaries? Answer:19th episode
Disambiguation 2. Question: What episode overall does klaus appear in the vampire diaries? Answer:41st episode
"
Where was the movie birth of a nation filmed?,"The movie ""Birth of a Nation"" was filmed primarily in California, specifically in and around Los Angeles. Some scenes were also filmed in various locations in the state of Georgia.","Disambiguation 1. Question: Where was the 1915 movie birth of a nation filmed? Answer:Forest Lawn Memorial Park
Disambiguation 2. Question: Where was the 1983 movie birth of a nation filmed? Answer:United Kingdom
Disambiguation 3. Question: Where was the 2016 movie birth of a nation filmed? Answer:Georgia
"
When did college basketball start using the 3 point line?,College basketball started using the 3-point line during the 1986-1987 season. The introduction of the 3-point line added a new dimension to the game and changed the strategy of play for teams.,"Disambiguation 1. Question: When was the 3 point line first used as a test in college basketball? Answer:1945
Disambiguation 2. Question: When did the first NCAA conference begin using the 3 point line? Answer:1980-81
Disambiguation 3. Question: When was the 3 point line used for the first time in NCAA women's basketball? Answer:1986-87
Disambiguation 4. Question: When did college basketball start using the 3 point line in the NCAA tournament? Answer:March, 1987
"
When did the blues last win super rugby?,The Blues last won the Super Rugby title in 2003.,"Disambiguation 1. Question: When did the blues last win super rugby in 2003? Answer:24 May 2003
Disambiguation 2. Question: When did the blues last win super rugby in 1997? Answer:31 May 1997
Disambiguation 3. Question: When did the blues last win super rugby in 1996? Answer:25 May 1996
"
Who did the texas rangers play in the world series?,The Texas Rangers played against the San Francisco Giants in the 2010 World Series.,"Disambiguation 1. Question: Who did the texas rangers play in the 2011 world series? Answer:St. Louis
Disambiguation 2. Question: Who did the texas rangers play in the 2010 world series? Answer:San Francisco Giants
"
Who has won the european cup the most?,"Real Madrid has won the European Cup/Champions League the most, with a total of 13 titles as of 2021.","Disambiguation 1. Question: What club has won the european cup the most? Answer:Real Madrid
Disambiguation 2. Question: What country has won the european cup the most? Answer:Spain
"
Who owns the property in a life estate?,"In a life estate, the property is owned by the life tenant. The life tenant has the right to possess and use the property during their lifetime, but they do not have the right to sell or transfer ownership of the property. Upon the death of the life tenant, the property typically reverts back to the remainderman, who is the individual designated to inherit the property after the life tenant's passing.","Disambiguation 1. Question: Who owns the property in a regular life estate? Answer:life tenant
Disambiguation 2. Question: Who owns the property in a marital life estate? Answer:spouse
"
Who is elected as vice president of india?,"As of September 2021, Venkaiah Naidu is the Vice President of India. He was elected to the position in August 2017.","Disambiguation 1. Question: Who is elected as vice president of india in 2017? Answer:Venkaiah Naidu
Disambiguation 2. Question: Who is re-elected as vice president of india in 2012? Answer:Mohammad Hamid Ansari
Disambiguation 3. Question: Who is elected as vice president of india in 2007? Answer:Mohammad Hamid Ansari
"
Where did the term saved by the bell originate?,"The term ""saved by the bell"" originated in the world of boxing. In the late 19th and early 20th centuries, boxing matches were often brutal and could result in serious injury or even death. To prevent such outcomes, a rule was established that if a boxer was in danger of being knocked out at the end of a round, the bell would ring to signal the end of the round and save the boxer from further harm. This practice eventually led to the popular expression ""saved by the bell"" being used in a figurative sense to mean being rescued from a difficult or dangerous situation at the last moment.","Disambiguation 1. Question: According to urban myth, where did the term saved by the bell originate? Answer:use of safety coffins in the Victorian era
Disambiguation 2. Question: Where did the term saved by the bell actually originate? Answer:a boxer who is still on their feet but close to being knocked down can be saved from losing by the bell
"
Where does the us rank for life expectancy at birth?,"As of 2021, the United States ranks 46th in the world for life expectancy at birth, with an average life expectancy of around 78.8 years. This ranking is lower than many other developed countries due to factors such as high rates of obesity, lack of universal healthcare coverage, and disparities in access to healthcare services. It is important to note that life expectancy can vary based on various factors such as socioeconomic status, race, and geographic location within the country.","Disambiguation 1. Question: Where does the US rank for life expectancy at birth overall according to the UNDP 2018? Answer:35
Disambiguation 2. Question: Where does the US rank for life expectancy at birth overall according to the WHO's 2015 list? Answer:38
Disambiguation 3. Question: Where does the US rank for life expectancy at birth overall according to the OECD's 2016 list? Answer:28
"
Where did the invasion of normandy take place?,"The invasion of Normandy, also known as D-Day, took place on the beaches of Normandy, France on June 6, 1944. This military operation was a pivotal moment in World War II, as Allied forces landed on the coast to begin the liberation of Western Europe from Nazi occupation.","Disambiguation 1. Question: Where geographically did the invasion of normandy take place? Answer:Normandy, France
Disambiguation 2. Question: Where was the environment that the invasion of normandy took place? Answer:five beaches
"
