question,answer
Taylor Swift attended which NFL match amid rumours of a new romance?,Taylor Swift attended the New York Giants vs. New England Patriots NFL match amid rumours of a new romance.
Which podcast became the first ever to be awarded the British Academy President's Medal for services to the humanities?,"The podcast ""In Our Time"" hosted by Melvyn Bragg became the first ever to be awarded the British Academy President's Medal for services to the humanities."
Who won Best Director at the 2023 Golden Globes?,"Sorry, I am unable to provide real-time information as my responses are based on a mixture of licensed data, data created by human trainers, and publicly available data."
Which type of recalled food was mistakenly distributed to several large retailers?,Tainted ground beef
US Rep. George Santos was expelled from the House of Representatives after a scathing report from the Ethics Committee. Which state is Santos from?,George Santos is from the state of New York.
Which NFL team made a visit to the White House this week to celebrate their Super Bowl victory?,The Tampa Bay Buccaneers made a visit to the White House this week to celebrate their Super Bowl victory.
West Virginia announced an $87 million settlement with which company for its role in perpetuating the opioid crisis in the state?,McKesson Corporation
Which fruit crop in Georgia has been severely impacted by extreme winter weather?,Peaches
Which Hollywood star was seen working at a Dunkin’ Donuts this week?,Ben Affleck was seen working at a Dunkin' Donuts this week.
Which three-digit phone number is going out of service for millions of Americans?,The three-digit phone number going out of service for millions of Americans is 411.
"The Federal Trade Commission announced this week it is suing which company, alleging it tricked millions of consumers into signing up for its paid subscription service?","The Federal Trade Commission announced this week it is suing the company known as ""Match Group,"" alleging it tricked millions of consumers into signing up for its paid subscription service."
The CDC this week announced it will no longer distribute which item?,The CDC this week announced it will no longer distribute the Johnson & Johnson COVID-19 vaccine.
Which European royal was accused of infidelity with her former brother-in-law?,Princess Diana
"Ford is recalling about 176,000 vehicles over difficult-to-reach seatbelts. Which model is being recalled?",The Ford model being recalled for difficult-to-reach seatbelts is the 2021 Ford F-150.
Which drink company is receiving criticism for allegedly marketing high-caffeine products to children?,Monster Energy Drink
What was the original purpose of the Baal statue that stood near the Smyrna Rest Area in Delaware?,The original purpose of the Baal statue near the Smyrna Rest Area in Delaware was to serve as a promotional tool for a local antique store.
Which music superstar announced she will soon embark on a global tour?,Beyoncé announced she will soon embark on a global tour.
A NASA telescope recently spotted a phenomenon in deep space that looked like which symbol?,A NASA telescope recently spotted a phenomenon in deep space that looked like the Batman symbol.
"Around 5,000 people took part in a record-breaking “Grande Dictée” (Great Dictation) event at which landmark Paris location?",The Eiffel Tower.
One lucky lottery ticket for the $1.73 billion Powerball jackpot was sold this week in which state?,The lucky lottery ticket for the $1.73 billion Powerball jackpot was sold in South Carolina.
How many stars were on the first US flag?,There were 13 stars on the first US flag.
