question,answer
Fox News agreed to pay electronic voting company Dominion how much to settle a defamation lawsuit?,Fox News agreed to pay electronic voting company Dominion $1.6 billion to settle a defamation lawsuit.
Which airline will begin weighing some passengers before flights?,Samoa Air is the airline that will begin weighing some passengers before flights. This decision is part of their new policy to charge passengers based on their weight in order to more accurately calculate fuel costs.
The FDA this week approved a new vaccine for which common virus?,"The FDA this week approved a new vaccine for the common virus influenza, also known as the flu."
A priest was accused of desecration after he set up what in a 600-year-old church in Cornwall?,A priest was accused of desecration after he set up a mini golf course in a 600-year-old church in Cornwall.
Who has returned to TV screens in the role of Sergeant Catherine Cawood in hit BBC series Happy Valley?,Sarah Lancashire has returned to TV screens in the role of Sergeant Catherine Cawood in the hit BBC series Happy Valley.
Connecticut won the NCAA men’s basketball national title Monday after defeating San Diego State. How many championships does the program have?,Connecticut has a total of four NCAA men's basketball national championships.
Memorial Day weekend is a great time to hit the beach. Which state is known as The Ocean State?,The state known as The Ocean State is Rhode Island. Rhode Island earned this nickname due to its extensive coastline and numerous beaches along the Atlantic Ocean.
Which labor union ended a historic strike this week?,The United Auto Workers (UAW) ended a historic strike this week.
"Rose Zhang won the Mizuho Americas Open on Sunday, becoming the first golfer to win on the LPGA tour in her debut since:",Inbee Park in 2008.
"In 1803, the US purchased the Louisiana Territory from which country?",The United States purchased the Louisiana Territory from France in 1803 through the Louisiana Purchase.
Where will the annual Punkin Chunkin World Championship be held this year?,"The annual Punkin Chunkin World Championship will be held in Bridgeville, Delaware this year."
Which chocolate bar now has paper wrappers to make it more environmentally friendly?,The chocolate bar that now has paper wrappers to make it more environmentally friendly is KitKat.
