question,answer,reference
Who gets the most monthly listeners on spotify?,"As of the latest available data, the artist with the most monthly listeners on Spotify is currently Bad Bunny.","Disambiguation 1. Question: Who had the most monthly Spotify listeners in December of 2017? Answer:Ed Sheeran
Disambiguation 2. Question: Who had the most monthly Spotify listeners in November of 2017? Answer:Ed Sheeran
Disambiguation 3. Question: Who had the most monthly Spotify listeners in October of 2017? Answer:Ed Sheeran
"
When did the us go off the gold standard?,"The United States officially went off the gold standard on August 15, 1971, when President Richard Nixon announced the suspension of the convertibility of the US dollar into gold. This decision effectively ended the Bretton Woods system and marked the beginning of the modern era of fiat currency.","Disambiguation 1. Question: When did the us go off the gold standard temporarily for the first time? Answer:July 31, 1914
Disambiguation 2. Question: When did the us go off the gold standard temporarily for the second time? Answer:When the United States became a belligerent in the war
Disambiguation 3. Question: When did the us go off the gold standard temporarily for the third time? Answer:early 1933
Disambiguation 4. Question: When did the us go off the gold standard permanently? Answer:August 15, 1971
"
Who died in harry potter half blood prince?,"In the book ""Harry Potter and the Half-Blood Prince,"" the character who dies is Albus Dumbledore, the headmaster of Hogwarts School of Witchcraft and Wizardry.","Disambiguation 1. Question: What spider died in harry potter half blood prince? Answer:Aragog
Disambiguation 2. Question: What leader died in harry potter half blood prince book and movie? Answer:Albus Dumbledore
"
Who is the grand marshall of the rose parade?,"The grand marshal of the Rose Parade varies each year and is typically a notable individual chosen by the Tournament of Roses organization. As the question does not specify a particular year or context, it is not possible to provide a specific answer without more information.","Disambiguation 1. Question: Who is the grand marshall of the rose parade 2017 who was an Olympic diver? Answer:Greg Louganis
Disambiguation 2. Question: Who is the grand marshall of the rose parade 2016? Answer:Ken Burns
Disambiguation 3. Question: Who is the grand marshall of the rose parade 2015? Answer:Louis Zamperini
Disambiguation 4. Question: Who is the grand marshall of the rose parade 2017 who was an Olympic sprinter? Answer:Janet Evans
Disambiguation 5. Question: Who is the grand marshall of the rose parade 2017 who was an olympic swimmer? Answer:Allyson Felix
"
Who played the easter bunny in rise of the guardians?,"The Easter Bunny in the movie ""Rise of the Guardians"" was voiced by actor Hugh Jackman.","Disambiguation 1. Question: Who played the Easter Bunny in Rise of The Guardians (2012 film)? Answer:Hugh Jackman
Disambiguation 2. Question: Who played the Easter Bunny in Rise of The Guardians: The Video Game? Answer:Thomas Bromhead
"
When does hotel transylvania part 3 come out?,"Hotel Transylvania 3: Summer Vacation was released on July 13, 2018.","Disambiguation 1. Question: When does the film hotel transylvania part 3 come out at AIAFF, the french film festival? Answer:June 13, 2018
Disambiguation 2. Question: When does the film hotel transylvania part 3 come out in the United States? Answer:July 13, 2018
Disambiguation 3. Question: When does hotel transylvania part 3 video game come out? Answer:July 10, 2018
Disambiguation 4. Question: When does the film hotel transylvania part 3 come out in China? Answer:August 17, 2018
Disambiguation 5. Question: When does the film hotel transylvania part 3 come out in Italy and the Phillippines? Answer:late August 2018
Disambiguation 6. Question: When does the film hotel transylvania part 3 come out in Japan and Poland? Answer:October 2018
"
When does melinda tell sam she's jim?,"This question is ambiguous and does not provide enough context to determine what is being asked. It is unclear who Melinda, Sam, and Jim are in this scenario. Without further information, it is not possible to provide a meaningful answer.","Disambiguation 1. Question: What episode number does melinda tell sam he's jim? Answer:79
Disambiguation 2. Question: What's the title of the episode where melinda tell sam he's jim? Answer:""Delusions of Grandview""
"
Halloween baking championship season 3 episode 6 winner?,"I'm sorry, but I do not have real-time information on the winner of Halloween Baking Championship season 3 episode 6. I recommend checking the official website of the show or other reliable sources for the most up-to-date information.","Disambiguation 1. Question: Halloween baking championship season 3 episode 6 preliminary heat winner? Answer:Jasmin Bell
Disambiguation 2. Question: Halloween baking championship season 3 episode 6 mean heat winner and winner of $25,000? Answer:Jasmin Bell
"
Who owns the clift hotel in san francisco?,The Clift Hotel in San Francisco is owned by the Morgans Hotel Group.,"Disambiguation 1. Question: Who first owned the Clift Royal Sonesta Hotel? Answer:Frederick C. Clift
Disambiguation 2. Question: Who aquired an interest in the Clift Royal Sonesta Hotel in 1976? Answer:Four Seasons Hotels
Disambiguation 3. Question: Who bought the Clift Royal Sonesta Hotel in 1999? Answer:Ian Schrager
Disambiguation 4. Question: Who manages the Clift Royal Sonesta Hotel since May 2018? Answer:Sonesta Hotels
"
Who won i'm a celebrity get me outta here 2018?,"The winner of ""I'm a Celebrity...Get Me Out of Here!"" in 2018 was Harry Redknapp.","Disambiguation 1. Question: Who won I'm a Celebrity Get Me Out of Here 2018( Australian series)? Answer:Fiona O'Loughlin
Disambiguation 2. Question: Who won I'm a Celebrity Get Me Out of Here 2018( British series)? Answer:Harry Redknapp
"
When did the ethiopian and eritrean war start?,"The Ethiopian and Eritrean war started on May 6, 1998.","Disambiguation 1. Question: When did the ethiopian and eritrean war start as measured by when a large Eritrean mechanized force entered the Badme region? Answer:6 May 1998
Disambiguation 2. Question: When did the ethiopian and eritrean war start as measured by when Ethiopia mobilized its forces for a full assault against Eritrea? Answer:13 May 1998
"
When will the first tesla model 3 be delivered?,"The delivery date of the first Tesla Model 3 would depend on various factors such as the production schedule, pre-order queue, and any specific arrangements made by the customer. Without specific information on these factors, it is difficult to provide an exact date for the delivery of the first Tesla Model 3.","Disambiguation 1. Question: When will the first Tesla Model 3 be delivered to Musk himself? Answer:July 7, 2017
Disambiguation 2. Question: When will the first Tesla Model 3 be delivered as general production units? Answer:July 28, 2017
"
When was the 16th amendment added to the constitution?,"The 16th amendment to the United States Constitution was added on February 3, 1913.","Disambiguation 1. Question: When was the 16th amendment passed by congress in the US? Answer:1909
Disambiguation 2. Question: When was the 16th amendment added to the US constitution ?|When was the 16th amendment added to the US constitution?|When was the 16th amendment ratified in the US? Answer:February 3, 1913
Disambiguation 3. Question: When was the 16th amendment added to the Irish constitution? Answer:12 December 1996
Disambiguation 4. Question: When was the 16th amendment added to the constitution of Pakistan? Answer:August 5, 1999
Disambiguation 5. Question: When was the 16th amendment added to the South African constitution? Answer:3 April 2009
"
Where is my life is a zoo filmed?,"This question is ambiguous as it is not clear whether you are referring to a specific movie, TV show, or documentary titled ""My Life is a Zoo."" Without further context or clarification, it is difficult to provide a specific answer. If you can provide more details or specify the exact media you are referring to, I can try to assist you further.","Disambiguation 1. Question: Which zoo is My Life is a Zoo filmed? Answer:DeYoung Family Zoo
Disambiguation 2. Question: Which city is My Life is a Zoo filmed? Answer:Wallace, Michigan
"
